"product_id","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm","product_category_name"
"60583a83a08e3bb8c9fd974983021a34",60,396,5,3600,46,19,32,"housewares"
"5b5293a5be515b28c5dce3858b88b2fe",19,753,3,300,17,28,11,"housewares"
"f532ec9a55ee4e466e1c8fc913563ad5",48,444,1,6300,60,25,25,"housewares"
"b61befc73bfdefaa0acb8c376f125eed",53,205,1,350,25,18,18,"housewares"
"8f40f0b0018b8f6fd449c4c0713e3118",62,1240,4,2900,53,15,13,"housewares"
"ff40459ce8252a72f01615a9aca8b877",38,816,1,1300,16,31,29,"housewares"
"bd82259f983e75ce84126405bf32205c",32,740,1,475,19,25,25,"housewares"
"d277575e1037433ac436acc7b8ec4ecb",42,885,3,600,20,16,16,"housewares"
"06f18114503e7543d81252fd61a53df8",35,2816,1,1250,22,24,24,"housewares"
"d088332df74647f2fa0a24d226b5d784",56,631,2,300,28,8,14,"housewares"
"6d2c14b30e95a30ea57059b97cdd9fe7",55,340,1,2300,30,30,30,"housewares"
"3c839ed874f2e0444a38bfc8daf5ad5e",57,1379,4,9550,29,66,29,"housewares"
"6ac3978babf6ca76087369391bb6ce5a",22,930,2,1683,25,22,22,"housewares"
"964093075b6885bfcc6520dd216e4d8f",46,157,4,250,24,5,11,"housewares"
"7d6bf2a74c5881cd8f7159032ad593e7",34,634,1,500,16,18,11,"housewares"
"0a27ed1c4807a2257f67ab0cbf3cfaf4",58,941,3,125,28,9,18,"housewares"
"007c63ae4b346920756b5adcad8095de",48,808,1,2800,30,30,30,"housewares"
"361d8cb449a8b6a7c58b4a0c8ef23888",44,322,2,700,23,8,15,"housewares"
"a285f1c6ce025a045e87b7cf90df1a1a",44,922,1,800,25,22,22,"housewares"
"86b7e59b8c6473f95f439aa2d445d879",54,1150,1,1700,33,12,33,"housewares"
"743faa1bbabdf4abcbd2443fcc33fca9",41,687,2,950,27,30,27,"housewares"
"15b97877de8d9061b450f77805b0f95d",58,1847,1,150,18,9,12,"housewares"
"5f0968068096bd1129c543f3fb59604b",59,167,5,2000,40,12,40,"housewares"
"0f0d29cc7928e6e5d01afaa32e77c1e0",47,213,1,5400,36,15,29,"housewares"
"54d2c5fad57672a4137d94c034827a13",59,362,1,1100,91,13,11,"housewares"
"8feadd2febbe968ed4cd3cb73de662d2",57,485,3,1500,30,12,30,"housewares"
"f32f6e5a56335f914976e4ad65731520",60,436,5,11800,45,28,45,"housewares"
"32e18e89237933ebdaaebd78a27e7fa1",48,464,1,1400,26,41,26,"housewares"
"4de8fa229df333cfcf136e6ad0b85f1a",34,1473,2,850,22,22,22,"housewares"
"574597aaf385996112490308e37399ce",55,499,1,4800,22,63,22,"housewares"
"a4bc24bcb44abb54f2f6214991dcdab0",59,1104,2,1450,37,11,32,"housewares"
"e0b0974d4a06e6bd75b1412858f39da3",63,923,10,2900,37,4,31,"housewares"
"a2a91fe6d8762e0371abd964cef88ec6",27,49,3,300,25,10,23,"housewares"
"a880fc1c1a8af0fbd7f9bf9b4e51870f",57,377,2,900,30,25,25,"housewares"
"1ca44bcd8ec3cca1bc2080d3c63c16b8",58,249,2,550,20,20,20,"housewares"
"977fbe809f12dd0f62698fb90d671b67",58,445,1,13950,40,70,40,"housewares"
"e1002b42a99dd5cc7558e0ca58729bcc",28,321,2,600,26,11,11,"housewares"
"adc48fd26eea311ca6856b58dfc3ca21",41,400,1,350,16,25,11,"housewares"
"9798f14fd2be3c482aaff824a05ac605",59,284,3,3000,50,35,15,"housewares"
"20424e1f503b9ceeeee60b717b11ec36",57,1298,1,1725,100,35,16,"housewares"
"8ee15ce472d128e8ea95d9a24c2d397c",50,615,4,500,16,12,12,"housewares"
"0581c05e8e3c0d17ea0ef8904419ec00",59,667,1,1250,30,30,30,"housewares"
"f2bb1681ac26e3993d10ff79cba282d5",46,180,2,400,23,6,15,"housewares"
"786beca54c998fdceea61e0a80250abf",41,150,6,300,16,6,12,"housewares"
"5d0b0b39cb1a1afc63583475015c43ee",42,680,1,2000,23,13,23,"housewares"
"7de123c822c488ccab0151f37a521b5b",31,711,1,100,30,11,20,"housewares"
"8b27cbcf8e5472830ab6ec2bd7a6b867",49,409,1,2600,62,42,13,"housewares"
"58e8a50e5d8d31362600e27bb4cddc29",52,882,1,600,33,18,24,"housewares"
"87fe3060b63fb773ce7cc144ec313824",57,227,1,350,22,10,18,"housewares"
"2284b28ca179d66957a67ef01a5b7d6c",54,408,1,1600,34,21,23,"housewares"
"09f28cb5f7c4be97ab03652e641c7843",38,270,1,600,16,26,11,"housewares"
"738fa9197979d98c792ba9e0e7dea3be",58,812,4,350,27,10,27,"housewares"
"4b96786612ebe7463132fce2c4dca136",42,540,3,10750,31,61,31,"housewares"
"4a2103f59fe65c15afb3cdcd24a7ff70",52,513,3,750,24,16,16,"housewares"
"5994a2fdff4b0f9ca4376c4226adb442",42,464,4,8300,102,14,34,"housewares"
"641a45900528e8324c4848dda4e0a3fa",55,303,1,250,30,30,30,"housewares"
"0eee5c8d0dc71aeb3fcead3dd83abc07",40,545,2,2100,48,25,25,"housewares"
"b4bc9f5c59d29ba89f37dcfa9ea53cc1",28,304,1,2100,50,11,50,"housewares"
"d8aead84c0ff5356cacb9ac841ec3a5f",28,203,2,600,39,21,11,"housewares"
"0d5837a2580f92e18e2d1b5f7fa70c2d",57,1343,10,30000,60,70,60,"housewares"
"29b18b99ca3c94cea05efa9e11465440",55,1869,5,1150,35,15,20,"housewares"
"59f09deeea7c839a9212a19f3416b892",58,1404,4,30000,60,66,29,"housewares"
"a52dba3d501f168fc53246f8f8798249",58,684,3,350,31,10,13,"housewares"
"5467bf450d0538e899a8e18fd0ff4323",45,520,1,350,16,15,15,"housewares"
"faec279ddbbce3de75d2adf10f612a5e",55,589,2,2600,50,30,32,"housewares"
"ada2ac19cb9679b781e5b38e56aceb3b",51,808,1,1600,30,30,30,"housewares"
"4c0a183b1572fcddf968d6992392e24d",46,857,1,700,16,16,11,"housewares"
"2413f6964f7f31846df61faa3e0518ca",51,552,1,250,20,8,25,"housewares"
"672cd55beec76a54b88a865280fd9e5a",29,200,1,100,17,3,11,"housewares"
"7533f71ddaf9a5c117a12977cbaee1d3",50,331,3,275,24,21,15,"housewares"
"2180541a551b218f67e8bd22614688d1",40,144,1,300,22,10,11,"housewares"
"0a311a14cbefde1a7b83f0b7ed99c422",56,1645,4,375,18,9,12,"housewares"
"e6af694343b45b56304ad91974a110b9",37,352,1,3900,19,20,15,"housewares"
"c29000fbd43fc3693f8ad048b2e511d2",37,886,1,1800,25,40,25,"housewares"
"6943351f36278481ceb06a2e182a03d7",59,261,6,7800,45,20,45,"housewares"
"188c2b55dbae7df073f4f4a24e232ce9",49,186,1,800,30,30,20,"housewares"
"b0141fc41043ae23a16677f3a7e282b3",51,300,3,10900,68,30,32,"housewares"
"d4ed9e130fbb1aca77ea64f08f1b20cc",50,424,4,300,16,4,11,"housewares"
"3439529926df110506c6752e8f16d358",54,459,2,1190,38,20,22,"housewares"
"0b5c6dd6ca91fd2a318e99749b0ea57d",63,429,3,700,30,5,25,"housewares"
"161465fcbd2f97c7bbb1d199c7402fcf",59,1236,1,950,23,18,23,"housewares"
"72d92666be363eeed3cb22ad05964887",41,668,1,4267,47,23,31,"housewares"
"8b50a72d52d7a91fb19d19fbe069e2f2",54,1754,1,250,20,8,13,"housewares"
"11b906b2a09fb80668f4478dd3f9c324",42,963,1,750,16,30,11,"housewares"
"c4e37559b6608454ca8661bb6f3190fd",60,368,1,2000,75,7,50,"housewares"
"64361cf847b7ebbd89d37266c947356c",58,1719,1,1900,26,26,25,"housewares"
"a7d06b7704b157e36c45b898fa555dd5",33,715,3,450,21,12,12,"housewares"
"bf3024b979e260a941c418cc5771fff2",50,372,1,800,26,21,21,"housewares"
"3591b4602bb8316dd178c98a97c29454",28,308,2,1650,35,30,15,"housewares"
"76bc323604f948b202f4b159ac3ef4ee",55,429,3,16850,35,40,35,"housewares"
"0bea71972d0b439ab810f57a803344e2",46,329,1,16800,30,60,50,"housewares"
"a338a81aed052e88a9ee732e3e45042b",45,897,1,12450,31,60,31,"housewares"
"3509901ff64b893ac034805e4ebc7dd6",58,1135,1,16950,43,68,41,"housewares"
"b520b78a494cbd6e36d7a1c64cdffe0b",31,1383,1,2467,38,15,24,"housewares"
"7a81751397c8813678761201a7114339",38,389,1,200,37,3,11,"housewares"
"8daced7e1565e80fd1b57d24ff973a61",57,229,1,2700,35,35,20,"housewares"
"0e53d55e7f56c386b4545fb0e9f4dc6f",49,771,1,4200,38,38,38,"housewares"
"fad824f446c61e0e6e1e8644c17a9f59",50,251,2,700,30,30,40,"housewares"
"7d222dee34c6ec0f7562241d7e16d7c2",51,1353,3,600,28,4,36,"housewares"
"a2bd7f16312b272bf77b7e1464ef7638",55,331,2,1100,50,15,20,"housewares"
"afc6bc70dc56fcf15c7f9f1e4bc67dda",59,303,1,9900,61,31,31,"housewares"
"ac850a749748b386d598124ae34ba1b0",34,665,4,24200,40,90,60,"housewares"
"6994675fdff4377e6e1b738094977cf4",47,718,1,6900,24,12,24,"housewares"
"1ec5253cf0b6d3a31b822770cfa139b5",28,337,1,9000,50,14,50,"housewares"
"5d229e90894c7754249b4f15b550bbc6",46,231,1,625,23,23,33,"housewares"
"f4389fea64847825b7aa2884528b5d22",56,2189,7,950,30,12,30,"housewares"
"f8b624d4e475bb8d1bddf1b65c6a64f6",46,323,1,2841,40,23,26,"housewares"
"3ce8dd82296006f1d916291f561c9d36",49,291,1,600,37,37,37,"housewares"
"74f100d8dd6df588c51132be07ff50f2",48,550,1,250,19,2,11,"housewares"
"c664fefd1535d526b427ea18dab22bd3",54,481,2,650,25,16,17,"housewares"
"08c63555bbee955cad9c6a9feab9e9d4",38,193,1,11350,43,35,34,"housewares"
"48390200e49b570705afb0bf9442ee5e",54,739,7,1050,16,20,30,"housewares"
"cc95f2435cc780a6992154d6a29ff226",46,616,1,3100,32,26,21,"housewares"
"52913ee46d43e465b2d40c81e7ccac23",46,899,1,10200,31,60,31,"housewares"
"2de5cccebd19a4c9731ebf3a29f8da53",40,502,1,3000,25,51,25,"housewares"
"ebfe7a4ca40dd34375e373405a114c32",49,79,2,417,19,11,18,"housewares"
"95ddb6784d69952b116fd5bb2408b788",53,458,1,1600,34,27,23,"housewares"
"f4351f9cf9973a12b18474a9c44238a5",55,462,2,1600,16,35,25,"housewares"
"683d1efd7b8fb9bbe7e78c7436f27248",54,364,1,1000,33,25,24,"housewares"
"76af9e7b28825784063eef745c2bb63a",46,696,1,2500,33,15,24,"housewares"
"468f9e86ce85d599b7f48ddab25f1b42",53,817,1,1750,30,30,30,"housewares"
"9b89ab91efbb4750c39864ed0262711f",57,80,2,1850,25,10,25,"housewares"
"00250175f79f584c14ab5cecd80553cd",53,631,2,750,30,5,35,"housewares"
"4338d9da0d2fabd85d1f0adb30b2789d",50,2746,1,250,20,13,16,"housewares"
"30a07db50b0a899b488772fc68e07a1f",43,715,1,600,37,13,37,"housewares"
"100260bf9206d859dc8db128c8c5afc9",46,79,3,300,21,10,18,"housewares"
"846da0169591ba9433fe3a6ba6ba0373",51,482,3,617,40,13,25,"housewares"
"334995514673fb6bae67885458b52984",37,261,2,250,25,25,25,"housewares"
"51edddbbc47a477259e672bd291feed6",37,775,1,450,16,26,11,"housewares"
"44c06ea2624ec11360ccb3267b46d528",52,1026,1,1400,35,12,12,"housewares"
"0f6aa686ebf2fa68554cc24d4d29db5a",55,402,2,10450,80,15,33,"housewares"
"367dd13835e78ce371a3e7ed449a1d26",58,702,3,350,30,11,11,"housewares"
"c88c6b94ef95d151a4c6043e26feae65",54,705,1,250,18,9,12,"housewares"
"2eb384017334e47db9ccf364216799df",59,887,1,5500,32,32,32,"housewares"
"84a415b540127f35a8c3be2a73428cfb",18,142,2,1100,76,18,13,"housewares"
"50a507147f39a8d8ad52ee1982e20673",49,551,1,250,19,2,11,"housewares"
"ba85af910c6f4624929eaf3879d72321",27,179,6,600,18,4,12,"housewares"
"839321c2db7b3b3eaff4944c3b052ecd",37,570,1,1291,23,23,20,"housewares"
"c20a3f598c16d77249da67e81caa8317",57,529,4,575,16,18,12,"housewares"
"f3ce47ccf98da2906f6b8b1387618e07",59,987,1,10250,35,50,35,"housewares"
"af4d2eba32e1b183e1934671e7683d20",31,745,3,200,25,16,19,"housewares"
"bf7504ae9c74df62ecc385f05300fe09",60,1117,1,6183,30,27,23,"housewares"
"1b90de90abbc056f24e0fe3c721a88ee",51,539,1,1100,16,31,29,"housewares"
"5aadf21c27e505224812c9b055031c73",15,267,1,600,16,23,11,"housewares"
"121b9686b9929855d823981fc655a6fe",55,747,1,6250,53,23,28,"housewares"
"93a99b40878c0d888fa4f44459fcac05",39,97,1,200,28,2,11,"housewares"
"a027d4d9a0ffc6b3c2cf45636b044078",59,297,1,200,25,10,12,"housewares"
"05ad2310de31ddb8bc7f976b6fe02db7",55,2812,7,750,30,12,30,"housewares"
"0c5b17c1b54fc1dc48752ddb8caab6fc",55,727,5,1000,16,8,14,"housewares"
"e3a0ab4fb3aeeae8ac7be823142befa2",54,502,2,550,38,5,24,"housewares"
"d7390b274771229d1ee9a0fe3734d19a",52,770,3,1417,36,13,37,"housewares"
"ee56c010c47882613d271e40703165f0",45,2637,1,700,20,12,12,"housewares"
"3fc18e3aefe7b9346bd15de863fa0365",43,808,1,2850,30,30,30,"housewares"
"936da86791ef70783a980c4c7eec760d",44,767,1,956,29,27,20,"housewares"
"0b8eaa48559710f4dd234b9c7918dd43",38,413,1,2000,25,65,25,"housewares"
"5173e870df52b09d6b76f88504a1991d",54,1283,3,250,22,2,11,"housewares"
"ebc5d9dbe580179bfd3d098c54748f56",57,594,1,2800,25,10,17,"housewares"
"f152b09d0630df240acc7c63009e814d",50,153,1,9950,20,50,28,"housewares"
"01bd9be7c04525d23a4a901b4abbf56c",28,331,1,8150,40,11,40,"housewares"
"dff088846d1141979916ce5c7a4c1d52",53,151,5,7800,38,28,33,"housewares"
"dbdbf03d0f71aa48a4fbe6ac2a5dd2f3",52,1142,2,550,50,15,30,"housewares"
"d00f6c52d2730de05fb409f09ab6e732",53,167,1,2150,30,19,25,"housewares"
"60c93709754c1b56d6fcc7187a4810f3",57,685,1,2700,30,30,30,"housewares"
"8fec581a22f1e87d7e0f0a0da4626a82",17,395,1,600,17,17,18,"housewares"
"0d2c4fbee7db55f38a730f4dd40a9f81",55,1745,2,250,17,10,14,"housewares"
"576604f94c1358b5113eba7ad6b6724d",54,814,5,150,18,8,14,"housewares"
"19ae99a380c31edb46ed9e7dc1e9931c",58,1206,1,17950,43,68,41,"housewares"
"9db0afe3dcd2942f8bef6f7195b9a2e1",60,1382,4,9850,29,66,29,"housewares"
"eb973cc4544c2ff1016bcaf981ca1f18",56,1033,5,600,24,6,16,"housewares"
"96b8d103618f7027896ce54a576b9f41",56,710,1,725,16,38,25,"housewares"
"2abf28861922ed5da75726c7f3eb58f4",29,442,3,1000,20,15,20,"housewares"
"85f874eb720bb544b42fe257804fec67",53,534,1,4000,51,25,26,"housewares"
"076e36bd0e2aebb35184d08c8e0f032b",44,154,1,1950,30,20,20,"housewares"
"57fd9b6a2704d7c8c9c82380c2e60f83",56,410,1,1400,30,30,30,"housewares"
"4c973b1f6f4357bcdcd7598abe7912bc",60,213,6,23950,66,23,51,"housewares"
"a1b156a0925874f584d8d0cb45a962ba",59,1115,1,14600,43,62,41,"housewares"
"6165a3006a26ed2835cd16fab97442ba",51,408,3,950,16,40,16,"housewares"
"3c6435ca19d6b17c048cdde0abc55ba7",37,636,1,500,28,7,20,"housewares"
"f175de424f961785861228372285f0be",55,536,1,700,20,20,20,"housewares"
"7fb7c9580222a2af9eb7a95a6ce85fc5",59,811,1,825,52,18,74,"housewares"
"96f96ac6ce04504599e212a3d826361e",39,182,1,3700,43,13,33,"housewares"
"6ce335b97b0cc8e73bbade08a44a23dd",54,407,1,10200,30,30,40,"housewares"
"40a4dfa74a737d541b3c2413edf9cdf6",27,840,1,1000,22,10,18,"housewares"
"0a8364a63342dab8877bc3e5eb7cff6c",50,298,1,6050,30,40,30,"housewares"
"c11bf15a30096a9bd622cd856a433136",23,79,1,500,30,10,15,"housewares"
"5ed1d686373e3b3a2ddd9a4ce44f3fb2",41,669,1,500,21,10,17,"housewares"
"a4f283ca7a807cf3ff056abf3ca9a621",56,119,1,250,20,10,15,"housewares"
"78b003db341f835b585e8190ccf4e29b",54,1795,3,700,40,15,20,"housewares"
"ce4564d6cb17bf0139f4a0860565c338",51,583,1,1300,38,27,16,"housewares"
"2eb2543712366c95191841792a725a23",55,236,1,450,54,4,15,"housewares"
"43f1e9b31236ad9ef63197b36bf00dbc",50,746,1,100,22,6,11,"housewares"
"7855801875dac05bda454284be8be7db",58,1854,1,3500,36,30,32,"housewares"
"8b0db3fb68c6d4b494281666287e4c72",56,857,1,250,45,15,20,"housewares"
"4754d89182db4010eabbf20da5fb7191",54,527,1,19300,49,51,41,"housewares"
"9a4b54310a69c82a6773791c9099e109",22,332,1,250,34,5,27,"housewares"
"e91f88846bc20e4ae032b9bacecaa625",19,388,3,425,23,23,23,"housewares"
"9bd15113e791933a5d0c59c00d9add5c",59,831,1,700,16,25,11,"housewares"
"5a734305711f911ef984b0b59c9b7936",57,137,1,17050,20,50,28,"housewares"
"ee188b2353254fc5117468bfab1e789f",43,1034,1,750,16,26,11,"housewares"
"7e9c3f9252da175be7ab4e3131819ab0",58,464,1,8150,66,20,35,"housewares"
"53f92b0474f91fcb5bd188c6a8075c38",54,2952,3,30000,76,51,51,"housewares"
"f71a8f28bdda01d104586e674b4303de",49,419,1,550,17,27,17,"housewares"
"2635c3e7db0ac6cb3e733cac61ce0ba5",45,466,1,628,21,31,18,"housewares"
"a9ccb9dca11ae8ca804b47417d0411f2",46,1021,1,8600,45,35,35,"housewares"
"1c12e2e95f36322f3a5ab8153a76bd73",52,303,2,9900,61,31,31,"housewares"
"fe7f10e5c9d36a294333b0c35ccc24ad",41,786,4,1150,30,25,20,"housewares"
"722fb67c17907e21734449c091420bf5",29,290,1,1700,32,21,22,"housewares"
"f582884ed8bb76a4b6317b8c9e966d98",41,325,1,1950,43,10,33,"housewares"
"bdfa3ba07ef80b018f8102da22d908d1",46,965,1,750,16,26,11,"housewares"
"f8d3e4ddff67f24dc2e481c6ed11c505",57,488,5,750,28,20,28,"housewares"
"cbb19a48b2e1af46505ef400e9245c48",43,787,1,550,16,23,11,"housewares"
"f9471562478eba8761bc985b968a0092",38,390,1,850,18,21,15,"housewares"
"e9b03e53bc8b774eeaebb8ffe5990483",48,469,1,8050,22,52,42,"housewares"
"b61ca163d698bd09698b6876a3e945e6",51,897,2,450,20,10,20,"housewares"
"f0250235b98c5e46d27e7fda8f1892c2",32,478,2,400,25,16,20,"housewares"
"31a89a7044c5b133cf646404a4e86022",55,1231,6,2200,54,25,25,"housewares"
"56677610baf20ec5c96361f374b46153",34,487,4,440,17,14,14,"housewares"
"ccf72249cc35d9121279de015c5657fc",51,638,2,1100,60,12,30,"housewares"
"30e6ca43e35febc39b93e1445a98670d",51,444,1,300,28,10,18,"housewares"
"8e1446d14972eb9ba34dd6273315f419",59,1043,4,300,16,9,11,"housewares"
"1de0af19bfefbea493eb82ef59bb2433",12,417,1,18800,65,35,38,"housewares"
"8792f8b694229e5627aa6a15cf912052",48,204,1,1150,19,22,19,"housewares"
"1ac5b02a81e28c27713b7229144a773e",54,537,1,1750,20,20,20,"housewares"
"125efe6153a8b6ed25ed7cabdd43c1a6",38,818,1,1100,25,32,25,"housewares"
"222efa72a47277d611b8b38d71149afd",56,148,1,300,16,12,20,"housewares"
"b0517edd4454b9c2537f65826f500a2f",57,476,2,250,30,10,20,"housewares"
"8de2d2a80d4900fc699d4f52fbe8c43a",27,868,2,500,22,16,16,"housewares"
"389ccdc358e8e98aff57a6ed3e038547",49,162,1,11500,20,50,28,"housewares"
"4525c06a9be3578a113250b8dec95353",56,306,1,4200,37,15,37,"housewares"
"cd6b772c1446156e232d62e01d4c8a25",56,274,1,700,22,6,11,"housewares"
"bb549d441943088b73b5c0281dbc7ba7",39,627,1,6200,41,30,30,"housewares"
"cfce05163d94540468fd6c92c62fa5db",60,766,1,8161,50,34,36,"housewares"
"f3bbbaabf3ce091b88d2511c1a29796c",41,923,4,350,18,8,11,"housewares"
"9bd556e1c4a7917679b89ec2075e9cba",55,271,2,2700,30,16,33,"housewares"
"c985e917daf44dfe2779833209017098",55,882,1,200,19,5,25,"housewares"
"6f030babbca059aa3951ea26d5bbbe0d",57,437,1,1000,32,22,15,"housewares"
"8b5067273486aae7949e25b20c24b173",50,1165,2,350,40,10,15,"housewares"
"ef13685a6d6c37cf49a2f951deac1c87",60,726,2,1500,91,78,18,"housewares"
"cb6d69daafeddab34122e1de88e1274c",58,379,1,1850,25,21,21,"housewares"
"3d8ecfb459a62c886e330583bdbb3acd",58,425,3,1700,40,3,30,"housewares"
"7b684ac132685356b4aac29a21abb803",54,542,3,600,24,12,15,"housewares"
"ba5da398a4dc7a375349e2d32896a3bb",38,595,1,1100,30,30,30,"housewares"
"43979b70f75394b51866db74a0b9ce7d",51,593,1,350,54,27,39,"housewares"
"79a0f9f823d85410833d712d89666717",60,361,3,1400,39,18,27,"housewares"
"70bf4f61950297cf24e18a9b84c3208a",59,203,1,400,16,10,14,"housewares"
"4e713bc697d239a8d8e01cb5209cd89b",54,224,1,2500,40,25,30,"housewares"
"de20d958de7cf841ac6558a6d467a13c",49,409,1,2450,72,47,13,"housewares"
"7af69c11f2613a1f1fa6c519fd358b49",28,86,1,345,17,20,19,"housewares"
"5bb4f7ac197ab2d099e968a3d3810915",52,383,1,450,30,30,30,"housewares"
"9afc7bd1c6286201ccf4bf74ffc9ce6b",27,59,2,250,23,13,21,"housewares"
"e9a69340883a438c3f91739d14d3a56d",60,1912,5,3000,33,12,34,"housewares"
"e9b75636f87ff4fff561c833726f17c0",59,745,1,18750,44,93,30,"housewares"
"5e3e2d54c975cf95b62c112c4d1d935d",60,1034,1,300,35,13,22,"housewares"
"34ca28e1d0a2055f325d4275bad02073",60,1256,7,3300,32,29,51,"housewares"
"6fd3f7378cd65325e10cb21733778416",59,1232,1,800,23,18,23,"housewares"
"230907d5dd938f510eefba95ef295da8",51,616,1,2400,25,25,30,"housewares"
"fa05881d3eb7ffec2322b507ed3ccc6b",60,291,5,225,31,13,28,"housewares"
"ae6b739ab6e9d7991fb2ddd70f9c0b6b",56,595,1,1200,30,30,30,"housewares"
"92dc38393e62d366ae080808b222ccae",57,1607,1,1050,30,20,20,"housewares"
"46a280e88b01f31141fbe4db92370286",56,1210,1,2050,30,30,30,"housewares"
"9389eab000375a2774d1b51cdeef90e1",57,1400,10,18525,55,57,39,"housewares"
"451f60a1af05c5bef8d9e93fe847f6bc",39,687,1,525,29,17,19,"housewares"
"26a6aaf337b078349b5ec749be2e7a5e",58,1556,3,1100,23,12,17,"housewares"
"92d2d88b37a70060bd536b8790d9edaa",48,242,5,5250,50,20,40,"housewares"
"d926e6d3f3a790d09e925e886eb8031a",59,122,2,800,16,25,16,"housewares"
"a888ac66042ddd2f1ecb410941c0db49",58,355,2,2000,25,5,25,"housewares"
"ca16f79f5392d53aa17b906d345d2e7c",53,734,12,11450,35,55,35,"housewares"
"f45cf520fba787f057d57c5c8138668f",59,1582,4,6100,31,29,41,"housewares"
"09e90effb944a6866b1d4b058a15f70c",58,623,1,350,20,30,16,"housewares"
"060109450b2f49e4d5c4fdfd3d8ebc34",56,497,3,450,18,8,13,"housewares"
"0e9083f06ff39f2cfe1ba2c8f589f591",57,246,5,7900,45,20,45,"housewares"
"a999d76a7f3637ea493214fba43b5470",59,642,2,1200,22,12,22,"housewares"
"e9cb5c8cc2d24f0967c0725cb73c2536",53,595,1,1300,30,30,30,"housewares"
"a7dd53b475b0f522ba49897fdf33199e",49,465,1,1625,53,30,31,"housewares"
"62995b7e571f5760017991632bbfd311",44,518,1,500,16,25,12,"housewares"
"1cee481bc2bde9c49bba35c615d52e78",55,308,2,550,16,10,12,"housewares"
"eeb140d5f26a24f9920969845deb6b4b",29,850,2,600,16,12,12,"housewares"
"b8dc4867c94b411e2b801a7ec790a4d2",59,379,1,700,25,21,21,"housewares"
"8273821fd2a32fbbc77ad8b743b2a1b9",37,335,4,7550,50,15,40,"housewares"
"26cf9f56d8cf027de8e9127676a3f161",59,360,3,1200,17,22,17,"housewares"
"cf9255e77d3ca4b5d560e28b2b5185c6",60,223,2,100,21,9,13,"housewares"
"e920f7b4d8d5aea075445edf274ef24f",17,154,1,2133,24,25,25,"housewares"
"d2f99bafeba89693c208b6f7a82168e5",40,660,6,500,25,12,12,"housewares"
"cbe73e033835920bea2c769177237510",59,470,1,950,28,18,28,"housewares"
"d369c0eb24f18d687ae8598d570cb255",59,320,1,1550,32,40,23,"housewares"
"271a16e4751b04867238b601ad652692",47,755,1,240,28,11,17,"housewares"
"79f6572780845bf4fa186acf04e4f67a",55,126,1,800,16,20,15,"housewares"
"d43c65f300c5cfaae005f1f954fc0b15",33,377,2,7450,23,80,12,"housewares"
"e36d6f9698990032f410888ab17c2d87",53,522,4,1900,28,20,28,"housewares"
"83dc3ac4a306a4d891b211d29ed774db",50,435,4,1000,30,15,20,"housewares"
"73c4efa86252b055fd99142e4c718043",37,93,1,2813,19,28,24,"housewares"
"9348fe8a0886b99d1c5d33c28fb0aa48",55,659,1,1150,30,30,30,"housewares"
"cfdea8fdeffa0be98a7e7d3e1dd71dcd",38,525,1,15600,104,10,43,"housewares"
"2bfc998cf625e54b2c6447bfc7c18cb4",38,946,2,3650,61,11,38,"housewares"
"e329dc4f7ae6fac352da9bd20e3b11e0",54,533,4,2850,30,32,28,"housewares"
"245baefabc49c30568e720610780fa9b",46,817,1,6370,45,28,40,"housewares"
"1ec8a5b7b30228bf933cb71d7be5ccb7",52,711,1,21400,90,30,60,"housewares"
"461a85909a0075c82f74d0221f6991c9",52,1307,3,8450,35,35,35,"housewares"
"5b36015bf5fe27bac862d0b8f109ddfd",56,422,2,1900,100,3,15,"housewares"
"fe1ee1f8bfbb79fe10856189a0c35229",49,413,1,1400,33,26,28,"housewares"
"fa1502bd3e809ced8365f6fff5777b97",36,135,1,10300,26,30,30,"housewares"
"a2cc1ca6628697fcdaa51066d6aa3014",56,729,4,1600,16,27,40,"housewares"
"090d6db6ad440d35cef0726b5a8bec14",19,97,1,7300,53,33,33,"housewares"
"a2383392185fd006ff9117e6a8eb2afb",60,382,1,7150,35,35,35,"housewares"
"e07c8b5e1f3d869bd921dc22a889e2e0",48,1605,3,880,26,28,26,"housewares"
"acdf5181c8a73074065f3a2faed9530f",46,212,2,750,54,8,23,"housewares"
"9c7c72948a0e56fdaa07985b71dffe18",50,96,5,150,18,4,12,"housewares"
"35efb9f20785abb24313fa712efa8fdd",29,770,5,800,40,10,35,"housewares"
"31f2e4933e944d9fec681a639581accf",34,678,2,1720,30,19,13,"housewares"
"b3f29e4bbae3c829f7c4231074c307ee",55,998,3,14850,35,102,35,"housewares"
"7237404d77298a92c6f0af9184bdbafd",56,422,1,5150,30,30,30,"housewares"
"66babee723bbc5f12d8f113b7abe6d21",34,159,5,400,18,4,12,"housewares"
"20531b0644a0719b8d506c4db3c56609",55,375,3,10050,31,61,31,"housewares"
"979c7bf658f39ff4d6459fe7c397bfea",43,542,4,1600,38,20,16,"housewares"
"5d096ee78b3150e1dcab797e13884824",50,336,1,1600,25,25,25,"housewares"
"625218e2e2b4668a47d08911e0def1a4",51,1232,3,1200,29,33,29,"housewares"
"48abab76a7346e27ed907fed3f388483",42,711,1,4900,25,60,25,"housewares"
"11dcc970f7a5581e1bf777b6da3f7096",42,659,2,1038,41,22,28,"housewares"
